max_len,min_len,avg_len,num_msgs,max_delta,min_delta,avg_delta,num_dio,num_dis,num_dao,max_dio_delta,min_dio_delta,avg_dio_delta,max_dis_delta,min_dis_delta,avg_dis_delta,max_dao_delta,min_dao_delta,avg_dao_delta,attack_type,num_collision_drops,num_neigh_alloc_drops,num_queue_drops,num_packetn_drops
104,5,76.12557895742955,53559,7.259821999999986,-0.003161000000091,0.0022191206809795,740874,904,740874,218.686553,-4.999999873689376e-06,0.0121149474757003,1.3243079999999998,4.300000000001525e-05,0.0044020088593576,267.339196,-6.000000212225132e-06,0.0048508633247533,VersionNumberAttack,11010,19313,108,233
104,5,77.33494238427117,38113,4.370482000000038,-0.003056000000015,0.0022728421956453,267916,323961,267916,14.609035000000006,-6.000000212225132e-06,0.007161327312484,590.6903229999999,-4.999999873689376e-06,0.011108367233609,36.630923,-4.0000001035878086e-06,0.0134113248119739,HelloFloodAttack,4916,2719,136,262
104,5,70.7370813648294,9933,6.691949000000022,-0.0028179999999977,0.0377700974813383,25999,912,25999,342.8624810000001,1.0999999998873022e-05,0.1572819620886353,27.643703,4.199999999998649e-05,0.0375669121844127,513.903298,-2.9999999995311555e-06,0.1374686590506962,NoAttack,77,10,0,0
104,5,75.00430827399887,57539,4.784042,-0.0029379999998582,0.0016528842722665,963149,935,963149,49.09393899999998,-5.999999757477781e-06,0.0150801634026671,9.537688,1.999999999946489e-06,0.0143460192719486,152.82680600000003,-7.999999979801942e-06,0.0037313940879283,VersionNumberAttack,12499,14902,48,155
104,5,71.37556453774927,9249,8.903116000000182,-0.0029029999999892,0.0371062904692671,27350,880,27350,391.4097840000002,1.100000000064938e-05,0.1454155599186956,2.687711,4.000000000004e-06,0.0074506962457337,566.9621379999999,-5.999999999062311e-06,0.1151171602983655,NoAttack,118,9,6,3
104,5,75.9962518716714,58450,4.337603999999999,-0.0031300000000555,0.001913502789164,864383,912,864383,29.961193999999978,-9.000000090964022e-06,0.0110909086669689,7.354573,-1.0000000000287557e-06,0.018718178924259,114.20367399999998,-8.000000207175617e-06,0.0041577389950276,VersionNumberAttack,13160,19130,78,201
104,5,75.30588027561824,41000,6.840848999999992,-0.0030890000000454,0.0018579713875039,326979,491513,326979,20.184015999999986,-5.999999984851456e-06,0.0080969919363918,593.543249,-6.999999982326699e-06,0.0073213355564055,53.79526600000003,-5.999999984851456e-06,0.0109898542929493,HelloFloodAttack,6632,6957,122,608
104,5,71.79345913179507,3048,9.131353999999646,-0.0028129999999961,0.0586320084410187,10089,977,10089,123.6102719999999,-9.999999992515995e-07,0.1762503496081074,3.3429199999999994,1.8000000000073513e-05,0.0133612961065573,188.492749,9.999999974752427e-07,0.3457044084060269,WorstParentAttack,23,5,2,1
104,5,72.32917993925476,2828,7.547977000000174,-0.002561,0.0533119233265179,15930,943,15930,165.5816930000001,-2.000000000279556e-06,0.1627772229481223,9.374051,2.4999999999941732e-05,0.0140501804670912,247.88389599999985,-2.9999999995311555e-06,0.1914487980413083,WorstParentAttack,51,5,0,0
104,5,74.89989830459527,12153,5.201571000000001,-0.0029520000000502,0.0014846583396042,1879554,987,1879554,19.98953800000004,-7.000000096013537e-06,0.034409343645933,6.088489999999999,2.2999999999995246e-05,0.012944102434077,43.534685999999965,-7.999999979801942e-06,0.0019107614448754,VersionNumberAttack,17248,89264,20,164
104,5,79.69806774986822,11934,5.076151000000039,-0.0029349999999794,0.002602079063021,227225,321244,227225,26.814575999999988,-8.000000207175617e-06,0.0066897134424265,593.563678,-4.9999999873762135e-06,0.0112023262950476,144.000429,-5.000000101063051e-06,0.0158120178590289,HelloFloodAttack,4249,1896,108,354
104,5,75.41866614239943,70430,7.312717000000021,-0.0031570000001011,0.0017956832963585,901142,901,901142,158.723528,-6.000000212225132e-06,0.0136298424352229,5.710896999999999,0.0,0.0106358777777777,244.63155800000004,-9.000000090964022e-06,0.0039878547951985,VersionNumberAttack,12421,16262,60,114
104,5,71.06844565640826,5265,9.11218000000008,-0.0026080000000021,0.0467252039372021,20142,895,20142,431.0425839999998,0.0,0.1671653762096774,1.3243079999999998,2.2999999999995246e-05,0.0041789418344519,733.8785279999997,-3.999999998782755e-06,0.1559968957847177,NoAttack,72,8,2,2
104,5,81.56164102489609,11300,7.433944999999994,-0.0029719999999997,0.0065341025224793,79876,113406,79876,43.89294800000005,-2.9999999995311555e-06,0.0124982813856726,591.252991,-3.000000000086267e-06,0.0317271987831224,89.45704999999998,-1.000000338535756e-06,0.0449870344538341,HelloFloodAttack,373,58,2,1
104,5,76.92393899204244,56140,6.056051000000025,-0.0029420000000754,0.0020933216630146,352007,324218,352007,33.686766999999975,-7.000000096013537e-06,0.0076548868471974,587.295901,-5.999999984851456e-06,0.0110995692514581,84.408144,-5.999999984851456e-06,0.0102076072396493,HelloFloodAttack,6865,3839,308,626
104,5,72.92569900185222,34210,4.0425070000000005,-0.0029300000001057,0.0012414904387118,508957,976937,508957,16.909705999999915,-5.999999757477781e-06,0.0093190167185855,593.543249,-6.000000212225132e-06,0.0036836268568258,93.03795199999996,-4.999999873689376e-06,0.0070612623645265,HelloFloodAttack,7647,12995,4,151
104,5,76.37764322193152,44338,5.494452000000024,-0.0031089999999949,0.0016747365065196,407750,525725,407750,21.083753,-7.000000096013537e-06,0.0067098985822563,593.336268,-4.999999873689376e-06,0.0068451673901134,31.933253999999977,-4.0000001035878086e-06,0.008811795469762,HelloFloodAttack,7376,4610,86,222
104,5,72.15590941721595,4877,6.956680000000006,-0.0027369999999962,0.0469527788132717,17604,912,17604,173.05684599999995,5.999999999062311e-06,0.1526445219094034,1.3243079999999998,0.0,0.0041009593852908,398.1765730000002,-2.9999999995311555e-06,0.1765059021189569,WorstParentAttack,51,4,0,0
104,5,75.06172975325796,62183,6.754207999999949,-0.0031220000000757,0.0017213203405266,992822,950,992822,22.578131999999982,-5.999999984851456e-06,0.0145092526115322,5.325079000000001,8.000000000008e-06,0.0099320463645943,97.49355100000002,-7.999999979801942e-06,0.0036186390316079,VersionNumberAttack,12902,22946,62,294
104,5,78.65913948568758,18207,1.1104099999999997,-0.00305400000002,0.0049337396778173,332614,977,332614,13.975330000000213,-3.999999989900971e-06,0.0141094925627292,9.138086,0.0,0.0191848790983606,1.4901290000000245,-6.000000098538294e-06,0.0108038442875052,WorstParentAttack,3118,158775,30,2334
104,5,73.63495883429334,51830,4.791602000000012,-0.0031209999997372,0.0013011445122736,526434,881323,526434,29.658957999999984,-6.000000212225132e-06,0.0083350117445269,593.546287,-7.000000096013537e-06,0.004083262485221,76.35899900000004,-5.999999984851456e-06,0.0068239494769514,HelloFloodAttack,7711,13985,24,695
104,5,81.07846209126842,34345,1.8203630000002704,-0.0030380000000036,0.0057467989376754,185282,987,185282,4.237945999999965,-7.000000096013537e-06,0.0119688990340447,3.517007999999999,1.3000000000040757e-05,0.0134020963488843,3.5391579999995884,-4.999999873689376e-06,0.0193942559193873,WorstParentAttack,909,4204,26,41
104,5,69.58803118512174,7862,6.6172389999996994,-0.0028549999999967,0.0522468820087691,10237,832,10237,360.94558900000015,5.999999999062311e-06,0.1705229624064006,0.834687,4.500000000007276e-05,0.0026543441636582,601.3271219999999,4.9999999980343546e-06,0.2989233870652599,NoAttack,15,2,0,0
104,5,70.43007384202282,5445,8.799035000000003,-0.0026139999999941,0.0536842358802995,11822,907,11822,340.24862399999984,-1.0000000116860974e-06,0.1737615395388017,1.3243079999999998,2.2999999999995246e-05,0.004123591611479,642.8673369999999,1.0000000010279564e-06,0.2713850057524744,NoAttack,35,2,2,1
104,5,78.10012376072926,27196,2.8168419999999514,-0.0031159999998635,0.0095779535802876,124749,1026,124749,6.1703520000000935,-2.000000000279556e-06,0.0247128085611139,5.908446999999999,5.299999999985872e-05,0.0126813414634146,5.683807999999999,-3.999999989900971e-06,0.0288052553467791,WorstParentAttack,498,1900,60,48
104,5,69.9244152920413,6941,7.697951999999987,-0.0030069999997976,0.0499849954000945,12590,912,12590,371.8409609999999,-4.000000000559112e-06,0.1673742492895892,11.535862,2.2999999999995246e-05,0.0168132008781558,680.5578110000001,-1.999999998503199e-06,0.2452392443402971,NoAttack,37,1,0,0
104,5,78.0067739694303,15264,5.195302999999967,-0.0029349999999794,0.0077167700362179,78230,114190,78230,14.564241000000038,-4.9999999980343546e-06,0.0178913122403387,594.215257,6.000000000061512e-06,0.0315073980506003,51.48753199999999,-3.000000106112566e-06,0.0459350303212363,HelloFloodAttack,155,18,10,6
104,5,75.43109355895629,60743,5.433447999999999,-0.0031159999998635,0.0018739451184172,861268,970,861268,128.5252059999999,-4.9999999980343546e-06,0.0135778670171185,3.084833,4.999999999921734e-06,0.009973737874097,249.463127,-6.000000212225132e-06,0.0041722941178519,VersionNumberAttack,12108,16722,78,163
104,5,79.72726118867612,28962,2.1287569999999505,-0.0030010000000402,0.0099295307365231,90083,968,90083,6.868022999999994,-5.999999984851456e-06,0.0216239503187394,2.5929420000000003,0.0,0.0067726597724922,4.15940599999999,-4.999999873689376e-06,0.0398892927332874,WorstParentAttack,395,1901,46,30
104,5,78.75464599764301,22443,8.064110000000028,-0.0029389999999693,0.0021748835523425,371430,303706,371430,35.16264000000001,-5.000000101063051e-06,0.0068688827654181,593.567552,-5.000000101063051e-06,0.0118478569993908,58.585103,-5.999999984851456e-06,0.0096748395090313,HelloFloodAttack,6099,3441,156,707
104,5,70.19242659636238,5522,7.611259000000018,-0.0025949999999284,0.0564543175669313,10742,946,10742,321.58661699999993,-7.000000000090267e-06,0.1834227387802071,2.5929420000000003,0.0,0.0068299841269841,660.9798409999999,-2.9999999995311555e-06,0.2948872947584023,NoAttack,20,0,0,0
104,5,79.17700920734416,17566,6.926987000000054,-0.0029399999998531,0.0025052174329828,249774,323888,249774,44.11898499999995,-6.999999868639861e-06,0.0067752600187657,593.6608219999999,-6.000000212225132e-06,0.011110305998697,134.94928900000002,-5.999999984851456e-06,0.0143859751694538,HelloFloodAttack,4588,1824,28,62
104,5,70.77947010137616,4148,7.277070999999978,-0.0022289999999998,0.0586867860944234,10277,950,10277,325.0017600000001,1.999999998503199e-06,0.1824932521677482,12.639383999999998,5.499999999991623e-05,0.0173875711275026,597.3341069999999,-2.9999999995311555e-06,0.3020369295445698,NoAttack,22,1,0,0
104,5,73.76090567903952,25302,6.017413000000033,-0.0029410000001917,0.0012859182274332,474433,960918,474433,21.76166599999999,-5.999999984851456e-06,0.0080884185515578,590.526333,-7.000000096013537e-06,0.0037449399521498,82.80618700000002,-7.000000096013537e-06,0.0075745609381323,HelloFloodAttack,7280,10192,8,644
104,5,74.82566944184862,48955,6.91806600000001,-0.0031549999999924,0.0015286172592036,1125982,872,1125982,28.08625599999999,-7.999999979801942e-06,0.0152257693255534,11.476813,3.599999999998049e-05,0.0158530884041331,106.18824400000004,-7.999999979801942e-06,0.0031916439398178,VersionNumberAttack,14053,14913,10,189
104,5,76.38617729070748,44225,6.745581999999899,-0.0029540000000451,0.00233361681643,765181,909,765181,188.70192200000008,-3.999999989900971e-06,0.0137321904187272,1.3243079999999998,0.0,0.0043777687224669,187.26727800000003,-7.000000096013537e-06,0.0046961255168718,VersionNumberAttack,10405,20315,82,185
104,5,80.1681722765697,21985,1.0183319999999996,-0.0031369999999242,0.0058331940902621,207429,860,207429,8.133871999999883,-3.000000106112566e-06,0.0131705240838962,1.4048980000000002,4.000000000004e-06,0.0043492130384167,2.115558999999962,-5.999999999062311e-06,0.0173252127147733,WorstParentAttack,1333,237103,24,51485
104,5,82.53430062959997,11356,5.260050999999976,-0.0029420000000754,0.0070124552556403,47375,113559,47375,36.55116199999998,-6.999999641266186e-06,0.0124489461367232,596.698394,-2.000000000002e-06,0.031682514186583,77.18478999999996,0.0,0.0758566131422299,HelloFloodAttack,225,20,2,1
104,5,70.61867083034949,8441,12.61926799999992,-0.0028719999999964,0.0422325915825311,20431,987,20431,364.504078,5.999999999062311e-06,0.1553916162925786,2.845758,-2.000000000002e-06,0.0095593427991886,449.432468,-1.999999998503199e-06,0.1505332741067058,NoAttack,56,7,0,1
104,5,80.65527805217799,18016,1.4406750000000557,-0.0031460000000151,0.0062040434598966,197183,950,197183,9.840361999999914,-4.999999873689376e-06,0.0130094858600293,2.448671,2.2999999999995246e-05,0.0069011190727081,3.877769999999998,-0.0001850000001013,0.0182244412471726,WorstParentAttack,796,151819,108,558
104,5,70.54919334615063,5929,8.21838200000002,-0.0028710000000273,0.0501279254217924,12948,1003,12948,269.87446199999977,-2.000000000279556e-06,0.1566234048279554,8.665258,6.999999999979245e-06,0.0155248163672654,273.6629440000001,-4.000000000559112e-06,0.2456918709353518,NoAttack,38,2,6,8
104,5,76.13088140606857,52082,5.438680999999974,-0.0030169999999998,0.0024237304290314,656831,948,656831,123.54085499999997,-4.999999873689376e-06,0.0135326384399143,2.6733710000000004,1.999999999946489e-06,0.0073423273495248,271.23872000000006,-7.999999979801942e-06,0.0054710565047272,VersionNumberAttack,9831,16812,112,291
104,5,76.99277186871961,50580,5.2743660000001,-0.0031669999998484,0.0024253312265591,676917,936,676917,69.07456300000001,-4.999999873689376e-06,0.0109215887044602,27.384209,8.000000000008e-06,0.0336734139037433,243.797062,-6.000000212225132e-06,0.0053087041848619,VersionNumberAttack,9966,20987,130,297
104,5,79.26622804228829,16298,1.0234349999999997,-0.0031279999999469,0.0052003063679623,282460,855,282460,6.067577000000028,-5.000000001587068e-06,0.0133997792470128,1.4048980000000002,-1.0000000000287557e-06,0.0043746768149882,2.497036999999977,-7.000000003642981e-06,0.0127229443494454,WorstParentAttack,2622,284739,4,47692
104,5,75.82627613496605,71645,4.032915000000003,-0.0031339999998181,0.0019243194108974,809968,910,809968,44.80094699999995,-3.999999989900971e-06,0.0112182367953929,1.3242539999999998,1.899999999999125e-05,0.0043729526952695,95.192953,-9.999999747378752e-06,0.0044365172753951,VersionNumberAttack,12851,16988,108,177
104,5,80.22338970782903,18164,1.611747000000037,-0.003137999999808,0.0087407414587938,121065,984,121065,8.794231999999965,-6.000000212225132e-06,0.018288219172439,30.831949,4.599999999999049e-05,0.0611652217700915,2.680912000000035,-6.000000212225132e-06,0.0296843738270666,WorstParentAttack,347,46614,0,3035
104,5,71.08754242586637,8881,8.820142999999916,-0.0028460000000052,0.0401721206471133,25096,887,25096,436.122069,-9.999999974752427e-07,0.1549996182825742,1.3243079999999998,1.899999999999125e-05,0.0044864717832957,533.4339129999998,-4.000000000559112e-06,0.1246346613269575,NoAttack,83,12,6,3
104,5,80.2909773620034,15742,5.292193999999995,-0.0029359999999769,0.0075111576188935,58675,113802,58675,37.19296700000001,-2.9999999995311555e-06,0.0155641523404181,598.4654019999999,1.2000000000012e-05,0.0316148336218486,134.480752,-4.000000000559112e-06,0.0612496331594914,HelloFloodAttack,337,58,84,231
104,5,70.64336119712414,7430,6.835066000000097,-0.0029119999999984,0.047788356563804,12290,900,12290,92.77494699999988,0.0,0.1550585922429532,4.123156,-9.999999999177334e-07,0.007525276974416,131.17372299999988,2.00000000916134e-06,0.2802416402473757,WorstParentAttack,28,2,4,5
104,5,73.27432080716312,27909,4.653029000000004,-0.0029309999999895,0.0013048555392589,504280,994657,504280,26.285527,-5.000000328436727e-06,0.0088424359085957,590.503829,-1.0000000202126104e-05,0.0036180017071228,63.28120799999999,-4.000000217274646e-06,0.0071260840506941,HelloFloodAttack,7190,10044,18,434
104,5,75.57768973184898,49244,7.417643999999996,-0.0029340000000956,0.0020161445460484,864735,912,864735,94.45441399999991,-3.999999989900971e-06,0.0154006066551877,2.687711,2.2999999999995246e-05,0.0071889813391877,275.77334999999994,-7.000000096013537e-06,0.0041559140787802,VersionNumberAttack,11422,13561,44,97
104,5,76.0373154703854,32008,5.35645999999997,-0.0031539999999949,0.0017671780240847,403026,521402,403026,24.462599999999952,-7.000000096013537e-06,0.0073047251292947,590.5209020000001,-5.000000328436727e-06,0.0069019218566899,79.06688899999995,-4.999999873689376e-06,0.0089164052627008,HelloFloodAttack,7040,5360,102,262
104,5,73.93395045632334,3147,6.928594999999859,-0.0027860000000146,0.0469175293158972,16272,868,16272,105.43031100000007,-1.999999994950485e-06,0.1298412900153273,1.404795,9.000000000036756e-06,0.0043090818915801,180.6246289999999,-4.000000000559112e-06,0.2153170370597996,WorstParentAttack,35,10,0,0
104,5,70.08345080349591,5304,12.444739000000029,-0.0028840000000087,0.0563654015349675,10744,885,10744,458.5034040000001,1.199999999990098e-05,0.1867767317369905,2.5929420000000003,2.2999999999995246e-05,0.0073012839366515,587.213769,-3.999999998782755e-06,0.2845132341059294,NoAttack,22,5,0,0
104,5,72.52263119385391,9479,6.62953299999981,-0.0029210000000006,0.0365570815219048,19982,900,19982,79.06137000000035,2.000000000279556e-06,0.1129919426702823,2.6733710000000004,0.0,0.0071794605116796,186.25435199999995,-4.000000000559112e-06,0.1776391788198789,WorstParentAttack,47,6,0,0
104,5,80.12522897173127,16756,3.0955589999998665,-0.0029570000001513,0.0148443735390099,44226,900,44226,9.44670300000007,-3.999999989900971e-06,0.0285843583915249,2.845758,1.0000000000287557e-06,0.0104844404894327,20.86385199999995,-2.999999992425728e-06,0.0811701853928773,WorstParentAttack,91,20,6,3
104,5,69.88881525285481,8256,10.942193000000088,-0.0028450000000006,0.045854769088615,15834,986,15834,395.87602000000015,2.00000000916134e-06,0.1597528935370617,9.114888,1.6999999999933735e-05,0.0160299177664974,507.4454719999999,-3.999999997006398e-06,0.2016807357418051,NoAttack,41,2,2,1
104,5,81.93489059400855,25511,1.1104099999999997,-0.0030750000000807,0.0056874961247538,162545,988,162545,4.299852999999985,-5.999999984851456e-06,0.0110003517482945,8.900670999999999,2.2999999999995246e-05,0.0189710658561296,2.42470400000002,-3.999999989900971e-06,0.0221084009560488,WorstParentAttack,867,6662,46,50
104,5,70.94809984499439,3103,6.889788000000067,-0.0028140000000007,0.064117177903289,9765,818,9765,433.619596,1.0000000010279564e-06,0.1946518609418931,0.1950719999999999,1.7000000000044757e-05,0.0026998286413708,665.9922789999998,-2.0000000020559128e-06,0.3162111597705858,NoAttack,22,0,0,0
104,5,70.21100321873901,7260,7.333900999999969,-0.002882999999997,0.0486687431871356,13833,852,13833,420.11042,2.9999999995311555e-06,0.1590337990031583,1.3243079999999998,4.999999999921734e-06,0.0042955875440658,602.2472869999997,-4.000000000559112e-06,0.2330488335743204,NoAttack,44,3,4,2
104,5,70.99217109031889,8046,8.028756000000158,-0.0031390000000328,0.042940577030946,19713,950,19713,444.50615800000014,8.000000001118224e-06,0.1502471195132942,2.76814,1.3000000000040757e-05,0.0069463846153846,658.6435729999998,-2.000000000279556e-06,0.1642700632102272,NoAttack,58,11,4,3
104,5,76.01372921877943,64584,5.155943999999977,-0.0031640000001971,0.0016181486990218,468576,501522,468576,29.39415399999996,-7.000000096013537e-06,0.0068110853692953,596.12273,-4.0000001035878086e-06,0.0071755009361522,65.31291699999997,-8.999999863590347e-06,0.0076692545846449,HelloFloodAttack,7934,7688,406,1162
104,5,75.28565867541519,64880,8.69874399999992,-0.0031360000000404,0.0019456416640309,840035,884,840035,110.28388999999991,-7.000000096013537e-06,0.0144400185118258,1.3242539999999998,9.999999999177334e-07,0.0045017146092865,281.736821,-6.999999868639861e-06,0.0042778009330574,VersionNumberAttack,11754,18532,70,244
104,5,76.41384471106761,38782,5.278660000000002,-0.0031539999999949,0.0025781914995593,607332,985,607332,115.56194300000004,-5.999999984851456e-06,0.0125568379455197,2.5929420000000003,-1.0000000000287557e-06,0.0095787723577235,293.03655000000003,-7.000000096013537e-06,0.0059174645325201,VersionNumberAttack,9785,19866,98,173
104,5,71.08286925705607,3990,7.306301000000076,-0.0022749999998268,0.0569143727277042,13036,868,13036,504.8050659999999,-3.000000006636583e-06,0.1766260446433474,1.3243079999999998,2.2999999999995246e-05,0.0042163148788927,570.916448,-2.9999999995311555e-06,0.2375838553126198,NoAttack,44,2,0,0
104,5,80.93378635898505,14911,3.718849000000091,-0.0029400000000805,0.0110254274549092,90171,1018,90171,12.438301000000138,-3.000000106112566e-06,0.0220730917048258,8.626807999999999,0.0,0.0196249075712881,9.614960999999766,-4.000000000559112e-06,0.0398501594321836,WorstParentAttack,369,67,80,123
104,5,75.11907762056543,42493,7.816597999999999,-0.0029340000000956,0.0019149286999359,971637,905,971637,56.69657900000004,-6.999999868639861e-06,0.0186244664636357,2.6733710000000004,1.6000000000016e-05,0.0071397511061946,256.63976,-8.999999863590347e-06,0.003698442221161,VersionNumberAttack,11002,17270,44,118
104,5,75.22722086700335,76001,4.899254999999982,-0.0031570000001011,0.0018055485292634,881045,989,881045,169.803043,-3.999999989900971e-06,0.0144650018141519,3.19444,1.1000000000094268e-05,0.0102077813765182,238.38127500000007,-7.000000096013537e-06,0.004079103324011,VersionNumberAttack,12144,13915,58,95
104,5,75.99257318811439,22902,4.859125000000063,-0.0029389999999693,0.0016278868548355,444397,497496,444397,38.335995000000025,-6.000000212225132e-06,0.0071671300541917,596.4406680000001,-4.999999873689376e-06,0.0072335773042945,102.125162,-7.000000096013537e-06,0.008085709101792,HelloFloodAttack,7837,6049,30,169
104,5,75.84031784965744,64875,6.658582000000024,-0.0031509999998888,0.0019315043195802,863699,884,863699,25.18730800000003,-6.000000212225132e-06,0.0114642190773743,5.564119,2.2999999999995246e-05,0.0106744190260475,109.88398099999996,-9.999999974752429e-06,0.0041608662935424,VersionNumberAttack,13205,24362,92,238
104,5,71.04429706738303,6015,7.259033000000045,-0.0027919999999994,0.0503396296679772,14916,912,14916,315.087221,3.000000000419334e-06,0.1609081992989484,2.5929420000000003,1.2000000000123023e-05,0.0070848902305159,661.374227,-3.999999997006398e-06,0.2112847201475025,NoAttack,49,2,0,0
104,5,73.58347476080596,29969,4.6688800000000015,-0.0030940000001464,0.0012920265541469,470650,980317,470650,30.748266,-5.999999984851456e-06,0.0081999052361059,596.122052,-5.999999984851456e-06,0.0036709271714426,91.36987800000004,-6.999999982326699e-06,0.0076355779614957,HelloFloodAttack,7212,9343,12,238
104,5,71.39858588989972,6925,7.308575999999903,-0.0026320000000055,0.0429015273644298,22306,984,22306,428.7659169999997,-9.999999974752427e-07,0.1523015400682011,7.701562,9.999999999177334e-07,0.0146246327568667,690.9985070000002,-2.9999999995311555e-06,0.1402235158036314,NoAttack,79,7,2,13
104,5,81.02719804051641,11853,3.0925390000002158,-0.0030120000001261,0.0131147319076969,71719,950,71719,17.000472000000173,-3.999999989900971e-06,0.0262826914208429,2.6733710000000004,3.599999999992498e-05,0.0071287924130663,14.793452000000345,-4.000000444648322e-06,0.0500938289690175,WorstParentAttack,378,36,42,31
104,5,75.44053727213948,83566,6.089541999999938,-0.0031519999997726,0.0017640464449159,897073,912,897073,22.503480000000025,-5.000000101063051e-06,0.0118812782462168,2.76814,-2.000000000002e-06,0.0071889813391877,113.53013900000008,-7.999999979801942e-06,0.004006063702802,VersionNumberAttack,13462,16961,42,117
104,5,82.83398886249465,14177,2.237435000000005,-0.003117000000202,0.0100100271289689,73309,912,73309,8.731672999999887,-6.000000041694875e-06,0.0173066550799435,5.644548,1.3000000000040757e-05,0.0103463358946212,4.984450000000038,-7.000000000090267e-06,0.0490221144895509,WorstParentAttack,180,2660,18,38
104,5,81.67294367055328,16104,7.01920100000001,-0.0028540000000703,0.0060071372107153,94884,113573,94884,25.93168900000001,-6.999999982326699e-06,0.0115985694154606,579.309904,5.900000000000349e-05,0.0316786155918712,59.237957999999935,-3.999999989900971e-06,0.0378524274106004,HelloFloodAttack,734,63,26,36
104,5,75.46915745816733,51643,5.668634999999995,-0.0031570000001011,0.0019476917898225,905212,944,905212,107.62692399999992,-2.999999992425728e-06,0.0169319823493953,8.497195,9.799999999993148e-05,0.0162426574761399,301.261715,-1.0999999631167157e-05,0.0039697903637936,VersionNumberAttack,10821,21804,96,179
104,5,71.56890109338951,7894,5.90226899999999,-0.0029190000000198,0.0451185382753821,14579,926,14579,238.73820400000025,2.000000000279556e-06,0.1454665291283935,2.6733710000000004,3.199999999997649e-05,0.0073137556756756,291.6370280000001,-3.000000006636583e-06,0.2409938226094114,WorstParentAttack,39,3,0,0
